,genre_score,rating,review,runtime,year
1379,9.8,6.7,"In this age of super-broad comedies and sexed-up teen films, there
comes Nick and Norah's Infinite Playlist. It's all-too-easy to groan at
the thought of sitting down to a high school film these days, yet 'Nick
& Norah' attempts to make you rethink that. It tries to achieve that so
rare of an achievement; it tries to make a genuine and honest teen
comedy.It succeeds.Michael Cera, that king of adorable dorkiness, stars as Nick, the sole
straight member of a queer-rock band. Kat Dennings plays Norah, a
rocking rich chick who is just as unattracted to teenage pettiness as
the rest of us are. These two meet through a random encounter and
together set out to try and find the secret show of the aptly titled
rock band Where's Fluffy? They cruise the town like grown adults, yet
underneath both are incredibly naive. They argue, fight, flirt, and,
yes, fall in love; what makes the film great is how mature and honest a
relationship they create. We know from the beginning that it is the
destiny of Nick and Norah to get together, yet when they do it is
nothing short of soulful. With a wonderfully witty script along for the
ride, it's apparent that this is much more than your average teenage
comedy. 7/10 stars! Jay Addison",0,2008
1380,4.0,7.2,"Just watched this and must say it is totally brilliant.Soderbergh has brought us SPALDING GRAY'S FINAL MONOLOGUE with the
film, ""And Everything Is Going Fine"".He compiles what is essentially a final autobiographical testament of
Gray's life using rare footage of his TV interviews, recordings of his
theatrical monologues, and even some footage taken personally by Gray
with his family members.A simple mash-up of such footage gives Gray the oppourtunity to bring
us one final monologue- from the grave- speaking about himself, just as
he loved to do...for our pleasure, and his sanity!!! He truly was the
best monologist, one-man-show and storyteller to ever grace the stage.And Soderbergh- whom directed Gray's Anatomy (Gray's 1996
monologue,which is beautifully shot) and King of the Hill (in which
Gray played the role of Mr. Mungo)- must get props for not succumbing
to the urge of telling Gray's story, but instead appropriately allowing
Gray to tell it himself. Collaborating through selectivity and editing,
Soderbergh plays a role much like the one he did when filming his
earlier monologue.Gray begins this story by discussing the overwhelming influence his
mother had on him...an influence that would consume and eventually take
his life. He continues by talking about his journey to Hollywood,
becoming an actor, his various escapades, his travels to India, the art
of writing and performing monologues, the art of acting, the value of
conversing with the audience and people off the street, his marriage,
keeping secrets, and ending with a recollection of his experience of
being in a major accident, one he would never fully recover from.Throughout this monologue he reflects upon life, living, death, growing
up, sex, love, relationships, experience, creative narcissism,
psychology and the limitations of being human, hardship, depression,
and, most importantly, introspection.On January 10, 2004, after watching the film ""Big Fish"" Spalding Gray
got on the Staten Island Ferry from which he would jump, committing
suicide, as his mother did before him. Gray killed himself as a result
of the major depression that plagued him after the accident he
discusses near the end of the film. I have included this information
here, but Soderbergh decided to omit it from the film. He does this so
we can remember him for what he did in life, as opposed to how he
exited in death. (and because Gray can't tell us the story of his death
from the beyond...if only...) This can be contrasted with the film ""Lenny Bruce - Without Tears"" in
which Fred Baker decided to not only discuss Bruce's tragic death, but
show the photos and video footage of Bruce lying dead naked on his
bathroom floor with a needle in his arm. I do not hold this against
Soderbergh, because I feel that this final testament is true to how
""Spud"" would want to be remembered. He was always one to create his own
myth (as opposed to Bruce who ""kept it real""), and it was only
appropriate for Soderbergh to let Gray tell his own story.Shortly after the middle of the film there are a couple interviews in
which Gray foreshadows his own tragic death. It is clear from the
footage at the end of the film- after the accident- that he never was
able to fully recover from the crash- emotionally or physically- and
that is what drove him to join his Mother, in death.May you RIP Spalding, you will never be forgotten! I'm sure you are
ecstatic that Soderbergh gave you the chance to bring us one last
monologue- your final testament to the world - at least i hope you are.
Thank you for everything you've done to entertain us, I hope you gained
as much from it as we did.A definite 10 out of 10, if you loved Spalding Gray as much as I do,
you will not want to miss this!!!",0,2010
1381,7.666666666666667,8.0,"This movie (available on video) is the complete set
of songs sung by Otis Redding at the Monterey Pop
International Festival in 1967. Tom Smothers
introduces Redding in an offhand manner, and the
crowd starts to file down the aisles, leaving so
they can make the curfew. Then Otis jumps on the
stage, singing the chorus to ""Shake"" and bringing
the house down! Then he goes on to sing a song he
originally wrote, ""Respect"" which is just a chorus
repeated over and over again, but oh what he does
with that chorus!! Then Redding slows it down for
the 'love crowd' with ""I've Been Loving You Too Long
(To Stop Now)"" agonizing over a love lost. The
tempo is brought up again with an amazing version of
""Satisfaction"" that supposedly brought tears to
Brian Jones' eyes. The last song is ""Try a Little
Tenderness"" and while I know it is nice to have
montages of the different kinds of people that went
to the concert, I would have liked it much better if
the camera stayed on Redding. At the end of the
set, after singing another chorus, Redding says ""I
gotta go, I don't want to go."" By then, you don't
want him to go, either. Six months after this was
filmed, Otis Redding was dead. We have this film to
remember and rediscover.",19,1987
1382,3.0,6.8,"I have to take exception to imdb user ""dwpoller"" who touts this movie as
being ""one of the most un-funny 1 1/2 hour stretches"" of a movie. Having
never seen the SCTV skit until after the movie's release, I found myself
rolling on the floor at the Canadian stereotypes from hell, known simply as
the MacKenzie Brothers. Being 1/2 Canadian myself, I never once felt
offended by the somewhat negative stereotypes. (i.e. ice hockey watching,
doughnut slamming, beer swilling half wits.) But rather, I was able to laugh
at myself and my other Canadian bretheren through this VERY FUNNY movie.OK, ok. So it didn't win any major awards, nor should it have. ""Strange
Brew"" is not that kind of movie. You have to know going in that this is not
Academy award winning materiel. Oh, and guys, don't bring the wives in to
watch this either, they won't get it. (For the same reason they don't get
the Three Stooges) You just can't explain why it's so funny, it just
is.3 1/2 stars out of 5.",90,1983
1383,12.6,6.8,"Although often naive, even crude, the films of King Vidor were
frequently distinguished by their sheer energy and forceful visual
style... As his career progressed, his films became increasingly grand
in terms of narrative scope and visual bravura... Tolstoy and Vidor tell the epic story through a handful of major
characters... As Napoleon Bonaparte prepares to invade Russia, Pierre Bezukhov (Henry
Fonda), an aristocrat so liberal in his views, visits his friend Count
Rostov (Barry Jones) and his radiant, young daughter Natasha (Audrey
Hepburn). They all witness 'those handsome Russian men marching away to
fight, to be killed.'When his father dies, Pierre falls under the spell of the attractive
Helene (Anita Ekberg) and finds himself unable to resist her passionate
response... He marries her even though everybody knows that she's
fooling around on him with Dolokhov (Helmut Dantine).His closest friend, Prince Andrei Bolkonsky (Mel Ferrer), achieves
success as a soldier under General Kutuzov (Oscar Homolka) but returns
wounded, a condition made the worse by the death of his wife in
childbirth...With his own marriage ended by the adultery of his woman, Pierre
introduces the grieving Andrei to Natasha, and the pair fall in love...
But before they can marry, Andrei goes to fight the invading French and
the pacifistic Pierre goes along as an observer The motion picture deals with war and its effect on people... It
contains many marvelous pictorial moments as the colorfully uniformed
regiments marching through the excellent streets of Moscow; snowy
landscapes; a magnificent Ballroom sequence; and most of all,
Napoleon's forces at the epic battle of Borodino; the march on Moscow
and the tragic retreat of Napoleon's army through the Russian winter... Most of the military side of the story takes place in the second half,
and it seems slow to arrive, but the battle of Borodino is fairly well
handled... It is focused (through Pierre's eyes) with long shots of the
invading and retreating French troops...Audrey Hepburn whose boyish figure provided a refreshing antidote to
the film, is lovely as Natasha... Her flaming innocence and blossoming
sensuality set her sweet heart ablaze... This charming spirit, with so
much enthusiasm and romanticism, is full of life and true love...
Hepburn matures from an impulsive, kind-hearted teen-ager, to an
understanding woman who uses her courage and impetuousness to love, to
care, and to serve...Henry Fonda is pure, brave, and noble... He projects with sincerity the
confusion of an honest man caught up in an angry twist of history... He
witnesses the horrific events of war, experiencing days of misery as a
prisoner of war... His remarkable adventures lead him to understand at
least part of the mysteries of life, humanity, love and loyalty...
Pierre is strikingly different from others, with a deep love and esteem
for his country and his sweetheart...Mel Ferrer is the sensitive prince who doesn't come around until he
meets the sweet Natasha... Andrei is intelligent but arrogant... He
ignores the feelings of his wife and fails to carry out his
responsibility as a husband...Vittorio Gassman is the legendary seducer, darkly handsome, sensuous,
magnetic, who lives in a world of debauchery... Anatole is a man
dangerous to love, impossible to resist...Herbert Lom is the 'greatest man of Europe' who sees his men walking
hardly under fatiguing conditions through the snowy fields of Russia...
Napoleon had a tough decision to make... Oskar Homolka is General Kutuzov who forms a reasoned judgment against
an enemy who has a larger, more efficient force... It is unclear
whether he did this out of weakness or whether it was part of a
brilliant strategy with the purpose of drawing Napoleon's army way
beyond their means of supply for the winter, which Bonaparte had not
prepared for...Anita Ekberg is Helene, the charming and reckless libertine who goes to
a world of cheats and insults her husband's ego making his life
depressed and miserable... Helmut Dantine is Dolokhov, the officer, challenged for a duel, who
puts on view the better side of his character much later... Tulio Carminati is Prince Vasili Kuragine, a man of the world who
familiarizes himself with people who are influential and tries to
obtain favor from them...Barry Jones is Count Rostov, a loving family man and an excellent
friend... He is indulgent towards his family and provides them comforts
and luxuries of life...Wilfrid Lawson is Prince Bolkonsky, a despot aristocrat who imposes his
authority on his son without caring for his feelings..May Britt is Sonya, the tender young girl who is devoted to the Rostov
family and loves Nicholas...John Mills is Platon, the cheerful Russian peasant whose philosophies
comfort Pierre... Vidor's 'War and Peace' is massive in scale, faithful to the larger
historical events... Its heart is really with the romantic side and so
it's most successful as a period melodrama...",208,1956
1384,9.5,4.8,"I guess the age of Camelot is dead. Modern viewers don't seem to
appreciate a love story about a petra-fried beau trying to save his gal
from Vesuvius. Ah! His love was hotter than the volcano; but,
unfortunately, he was combustible. The artist feels drawn to her
centuries old beau and murder ensues in this awesome-effect B movie.
The film is reminiscent of the mummy genre. The title character is
hideous and scary. There is a love triangle that is quite poignant.
Performances are acted with affection and the cast is solid. Direction
is typical for the 50's (and that's a good thing!) Excuse the pun; but,
this film is definitely not a 'potboiler'.",67,1958
1385,7.5,4.4,"I'd read a lot of harsh reviews of this one before I sat down to watch
it, but of all the criticisms, the only one that I felt really applied
was the lack of gore. Apart from that, I liked a lot of things about
this one. The thick layers of mid eighties cheese for one thing, as
well as the utterly generic plot gave me a warm, comforting been there,
done that but just keep coming back for more feeling. I found the dream
sequences kinda fun and intriguing, even though they had a lot of
unused potential. The acting was pear for this sort of movie, ie. not
great, but fortunately not grating. Plus there was a little bit of
mindless nudity, which did make me briefly grin. What elevated this
film above being wholly ordinary for me though were the frequent
moments of suspense, and cool, if never very bloody killings. The lack
of much blood annoyed me, as gore was clearly a necessary part of the
film that just seemed to have been left out, but even without it, the
killer set about his business with an almost Michael Myers verve and
dedication, which meant for some good excitement, especially towards
the end. That about sums it up, as far as I can remember. Definitely
recommended, mostly to eighties slasher fans who don't mind there being
not very much gore.",74,1986
1386,12.0,5.7,"Like airline disaster movies, one staple of 1970's cinema that was ripe for
spoofing was the sub-genre of pre-historic melodrama influenced by ""Korg:
1,000,000 B.C.""(1966). Enter, ""Caveman,"" a movie as willing to stick it to
this genre as ""Airplane!""(1980) was willing to do so to the Airport series,
and countlessly similar movies and made-for-TV movies. You won't exactly
find humor on the level of Monty Python's Flying Circus, The Young Ones, or
Daria here, but it's still good for some laughs.Atouk(Ringo Starr) has a huge crush on his tribal leader's wife Lana(Barbara
Bach), but even if he didn't he's severely mistreated by Tonda(John
Matousak), just because he can do so. Tonda is a huge thug who'd rather
allow his fellow tribe-members to get eaten by numerous dinosaurs(which they
call ""Machas""), than try to save them. After he tries to ""zug-zug"" with
Lana, he's kicked out of the tribe, and on the way finds Lar(Dennis Quaid)
who was previously left to die after being injured fleeing a
Macha.Along the way they run into Tala(Shelly Long) and her blind father, Gog(Jack
Gilford) who nearly drowns in a tar pit until Atouk and Lar save him. Tala
immediately falls for Atouk, but he's not interested, which is a shame
because she was gorgeous. Shelley Long has never looked as good as she does
here. If I were in Atouk's position, I'd dump my aloonda for Lana and
zug-zug Tala till she screamed like a Macha, and perhaps even afterwards.
Evan Kim is interesting as Nook, the leader of the much more articulate
cavemen, who are NOT all WASP heterosexuals of normal size, and and decides
to join Atouk and his growing clan as they team up to eventually battle
Tonda and his clan for both Ool(food) and pride. Atouk is admired by many
other primitive people he comes across, partially because he discovers fire,
chiropractic medicine, hallucinogenic plants, and rhythm, which is why Starr
is perfect for the role.The big disappointment here is the fact that the DVD has no translation card
of the primitive language, which was originally offered to patrons of the
movie when it was first released. At least they could've made a translation
section as one of the special features. Other than that it was as silly as
hell, and well worth seeing.",91,1981
1387,7.666666666666667,7.4,nothing,93,2016
1388,9.2,6.6,"This film does, as suggested, bear semlence to Cocoon, however it contains
a
far richer storyline and a generally superior level of acting. This film
while not specifically being a comedy tells a relativly amusing story of a
group of residents of an old building, targeted for demolition, visited by
alien 'devices' (the nature of which remain undisclosed throughout), who
help them by fixing everything in their path in exchange for some power
and
spare parts.
As for the level of comedy, well it depends on your sense of humour, I
certainly found the funny bits, well, funny, and not in the usual 'in your
face' american comedy style.",106,1987
1389,5.333333333333333,7.1,"United Artists THE VIKINGS (1958) is one of the great epics of the
fifties. Based on the book ""The Vikings"" by Edison Marshall it was
produced by Jerry Brasler for Bryna Productions (Kirk Douglas' own
company which he named after his mother).Beautifully photographed in
Technirama and Technicolor by ace British cinematographer Jack Cardiff
more than 4000 multinational performers and technicians worked on the
giant production. Filmed on actual locations in the mountains and
fjords of Norway the picture is well remembered for its scenic beauty
and authentic sets. The splendid screenplay was put together by Dale
Wasserman and Calder Willingham and Richard Fleischer directed with a
deft hand an all star cast. The picture is also notable for the fine
polished narration spoken by an uncredited Orson Welles. Ragnar (Ernest Borgnine) is the savage Viking chieftain who with his
Viking horde rape and pillage along the English coast. On one such raid
he rapes an English Queen who later gives birth to a boy they call Eric
(Tony Curtis). But his existing son Einar (Kirk Douglas) is unaware he
has a half brother and grows to hate Eric especially after the Vikings
attack an English ship and abduct the princess Morgana (Janet Leigh)
whom both sons desire. Sometime later Eric rescues the princess from
the Viking camp and in a small boat makes a dash for England with
Ragnar and Einar in hot pursuit. During the chase Ragnar's ship goes
aground in the fog but Eric saves him, pulls him aboard and takes him
to England as well where the treacherous king Aella sentences Ragnar to
die in the dog pit. Later Eric returns to Norway to muster Einer and
his men to attack the English castle where Morgana is being held and to
avenge Ragnar's death. The picture ends in a marvellous set piece as
the Vikings take the castle after a blistering well staged battle and
Eric and Einar battle it out to the death in a terrific sword duel atop
the dizzying castle parapets.Performances are superb from the entire cast. Douglas himself is a
standout in his own production. His facility for knockabout action is a
joy to behold. His prowess and unerring skill at stunts is well
revealed in THE VIKINGS exemplified in the taking of the castle
sequence. Here Douglas, under fire from rocks and arrows, charges and
leaps across the open moat grabbing onto the axe handles which his men
had already thrown and embedded in the underside of the raised
drawbridge. Then using the axes to grip he clambers up and over to let
the bridge down. It is a stunning and spectacular piece of stunt work!
Again in an earlier scene Douglas can clearly be seen doing what is
known as Dancing The Oars whereby he hops from oar to oar outside the
ship for the amusement of the camp. Excellent too was Tony Curtis! Here
was the emergence of Tony Curtis the ACTOR which manifested itself in
Burt Lancaster's ""Trapeze"" (1956), with Lancaster again in ""Sweet Smell
of Success"" (1957) and then in ""The Defiant Ones""(1958). Gone were his
pretty boy days at Universal International the studio he started with
and where he would become their top pinup male star alongside a young
Rock Hudson and Jeff Chandler. Also a standout in THE VIKINGS is Ernest
Borgnine giving a powerful portrayal of the Viking leader Ragnar - a
part he was born to play. Others in smaller roles are good too such as
Alexander Knox as the Friar, Frank Thring as the sly and dubious Aella,
James Donald as Egbert the English traitor and Janet Leigh (Mrs. Curtis
at the time) as the princess.My only problem with the movie is the staid and laboured music score by
Italian composer Mario Nascimbene a composer who never really
distinguished himself in anything he did. Despite the haunting and
echoing motif that sings out the two words of the film's title on a
giant elephant tusk the colourless tinny sounding score is quite
insipid and uninspired. It is surprising that a composer the calibre of
Miklos Rozsa or Dimitri Tiomkin - two men who could score such epics in
their sleep - were not approached to work on Douglas' picture. Their
involvement would have added immeasurably to the film giving it a
greater buoyancy and density. However, the score not withstanding THE
VIKINGS is still a great movie and remains one of cinema's finest
blockbuster epics.",116,1958
1390,11.5,7.4,"This 1959 black and white Western story had very eerie
photography which was about a town with very few people, high in the
mountains, snow covered and plenty of fog. It had some very depressing
scenes with hardly any groceries on the store shelves and very few bottles
of booze behind the bar. Horses and men had trouble walking in the snow and
you never knew who was going to kill who, a horse was even killed because it
fell and broke his leg. Burl Ives,(Jack Bruhn) did not sing a song, but
gave orders to his men, and kept them from any women or drink. Bruhn sort
of took over the town and layed the law down and had a bullet removed
without even a drop of booze to ease the pain. Robert Ryan(Blaise Starrett)
was in love with a married woman and managed to leave the town and then
return as a hero. Tina Louise (Helen Crane) was the sweetheart of this film
and Elisha Cook Jr.,""I Wake Up Screaming"" and ""Rosemary's Baby"", was a
barber in this picture, however, you never saw him give a haircut, nor his
usual bulging eyes and nervous looks. Believe it or not, there was some
laughs in this film, especially when the men were allowed to dance with the
few local woman, they went wild and just jumped and threw them all around,
only to try to get a kiss. This is still a classic film and is worth
viewing.",92,1959
1391,14.0,6.2,"Below (*****) I know what you're thinking. A ""B"" picture about a haunted
submarine? And I think it's the best flick I've seen so far this year?
Well, when a ""B"" picture is this smart, this intricate, this well-made, this
damned entertaining, then, yeah, it's the best movie I've seen so far this
year.Here's the set-up: it's 1943 in the North Atlantic, and the U.S.S. Tiger
Shark picks up three survivors from a British hospital ship that was
torpedoed two days earlier; the discovery that one of the survivors is a
German leads to violence; and, then, really weird things start happening,
all the while a German cruiser is chasing the sub down. Is a ghost trying
to destroy the sub and its crew, or are they just imagining things through
convenient coincidences? Below was written by Lucas Sussman, Darren Aronofsky and the film's
director, David N. Twohy; Aronofsky is the smart filmmaker behind the
art-house hit Requiem for a Dream, and Twohy has consistently specialized in
sophisticated ""B"" pictures like The Arrival and Pitch Black. Below offers
up an intricate storyline that keeps both the characters and the audience
guessing--when they and we aren't jumping out of our skins in terror.
Twohy's direction is an example of economic brilliance--the flick charges
forward, piling on the twists and scares methodically, but never
gratuitously--thankfully, this is a horror flick that's more about mood than
about gore--indeed, it's less in tune with modern splatterfests than it is
an homage to the cerebral Val Lewton thrillers of the 1940s (like The
Seventh Victim or Isle of the Dead).And what mood this movie creates! Ian Wilson's cinematography is vibrant
and chilling, and the magnificent special effects never overwhelm the
story--except for a final, hauntingly beautiful shot that will linger in
your memory for quite awhile.An added bonus is the cast of smart players: Bruce Greenwood as the sub
commander trying to hold his crew and himself together; Matt Davis as the
wet-behind-the-ears officer not really accepted by the crew; Olivia Williams
as an English nurse who is both suspect and suspicious; and Holt McCallaney
as a gruff officer. It appears that Below is being dumped by its studio, Dimension, with little
advertising or fanfare; a shame, really, since it's one of the most
sophisticated and highest quality pictures I've seen in quite awhile. [Rated
R: Violence, language, brief nudity.]",105,2002
1392,4.333333333333333,5.9,"While the original 'Conan the Barbarian' was more dramatic, the sequel is
played more for laughs. Nonetheless, it is still a highly entertaining sword
and sorcery fantasy flick. The music is again outstanding and carries the
movie where the dialogue fails. Of particular note is Wilt Chamberlain's
impressive performance as the immense Bombatta. He has a tremendous screen
presence, more than just his stature (plus he had to do his own stunts!).There are lots of memorable scenes throughout the movie. Not a cerebral
film, just good old-fashioned fantasy!",103,1984
1393,5.0,7.6,"'It's easy to kill a monster, but it's hard to kill a human being.'Set in St. Thomas Housing Project and Angola Prison in New Orleans,
""Dead Man Walking"" is the true story of Helen Prejean (Susan Sarandon),
a Louisiana nun Sister who befriended Matthew Poncelet (Sean Penn), a
murderer and a rapist bound for a lethal injection machine for killing
a teenage couple Sister Helen agrees to help the convict and to remain
with him till the endan act never before attempted by a woman At their first meeting, Poncelet swears to the nun that his accomplice
was the one who shot both of the kids and pleads her help for a new
trial in order to convince the pardon board hearing to spare his life The film challenges the audience to actually give some thought to the
human consequences of the death penalty, but gives voice to angry
bereaved parents whose kids were shot, stabbed, raped, and left in the
woods to die alone As Poncelet's execution looms closer and closer, his character is seen
deceptively complex, harboring doubts about the rightness of what they
were doing to him In one moment, we hear him sensitive asking for a
lie detector test to let his mother know that he is innocent, in
another we see him furious playing the victim, blaming the government,
drugs, blacks, the kids for being there Poncelet never understood that
he has robbed the Percys and the Delacroixs so much, giving them
nothing but sorrow They are never going to see their children again,
never going to hold them, to love them, to laugh with them In the scenes leading up to his execution, the death-row inmate drops
his terrible facade and reveals his identity Luckily both Sarandon and
Penn are here exceptionalcarrying out successfully an exquisite,
tangible harmony of souls When Sarandon was looking at Penn, she was
projecting compassionate eyes brimming with tears She asks him to
visualize her as he dies ''I want the last thing you see in this world
to be the face of love''in that moment, we truly believed that she'll
be the face of love for him",122,1995
1394,4.333333333333333,5.5,"Edit: I found this to be Boring and a very extremely totally
predictable storyline. As i watched the screen i realised this is
another stereotypical Barbie role, same old goody-two-shoes like in all
the rest of her outdated and strange movies. Why are her movies strange and weird? Here's a list: 1. It's always bothered me and i wonder why does it have to be so black
and white with this girl, every-single-time, without exception? Why is
she so determined to throw herself into danger. People like the modern
reluctant hero, the flawed hero. Not this do-gooder, self obsessed,
from the 60's, who rushes forward into danger even though she may die
in the process. And within 10 minutes of watching a Barbie movie i can
easily figure the entire story out. Why is the ending so obvious.2. People find do-gooders annoying, or suspect do-gooders of being
motivated by some other undesirable reason  like ""everyone look up to
me, look at my squeaky clean image, now go and buy all of my
merchandise."" 3. Every movie is just a rehashed version of the previous one, taking
on all of the world's problems, same old I'm so nice, I'm so kind
ambitious yet irritating woman, taking center stage. 4. But just how inspired should we be by fictional women who alienate
others. Character flaws in movies are admirable, because as human
beings we are flawed and audiences love learning about it, but not
Barbie.5. I don't understand why they don't modern up, move with the times,
look at what other people are doing, like Frozen, Shrek, How To Train
Your Dragon, and look at all the success they are having. 6. I noticed in the papers Barbie sales are plummeting, what is Mattel
doing wrong, according to them: nothing, we are perfect! It's not that
i myself or the people around me are tired of Barbie being a princesses
it's the stories are garbage. Using friendship/ discovering her true
self/ Blah-Blah-Blah Whatever, Barbie defeats all before her and wins. 7. With this movie Barbie Spy Squad there was no inner turmoil or
conflict. I could not find a single reason why I should like any of the
characters, and I didn't. Flat, one-dimensional, don't people have
hobbies,strengths, weaknesses, likes, dislikes, a personality.8. Okay, kids like pets. I get it. But every single movie. Really?
Isn't it time to move on? So tired of seeing some animal crawl on stage
to be greeted with gasps of delight and "" You're so adorable, You're so
cute, You're so cool.""9. I could not find anything new or innovative here, with the gadgets,
Headquarters, laborotories, British boss, etc,it borrows heavily from
old stuff like James Bond Spy Kids Totally Spies etc 10. I didn't know the girls had superpowers, but all the way through
they perform better than any world class gymnast could even dream 11. And finally we have Patricia who decides to become a team player at
the last minute and give up her life of crime  Unbelievable.12. Barbie needs to step up and change, also hire a decent writer who
can craft a story. 13. This doesn't feel like a story to me, very artificial,fake, wrong.
It's like they took Shoes, Dresses, Make Up, (like they do every single
time) and everything else they thought girls could possibly like and
built a story around it. It's too much relying on pandering and very
little talent. Too clichéd also, trite, all this Cool! Wow! Totally!
Excellent! No one really talks like that. 14. All Barbie movies are the same, just a different career or
backdrop, that's why no one is interested in them, why would they when
the other studios are producing way better stuff. Our kids would much
rather buy a PlayStation game than any Barbie merchandise. 15. In the last movie Barbie went on a hunt to find treasure > treasure
found> story ends. 17. This movie Barbie wants to catch a diamond thief > thief gets
caught>story ends. So bland and predictable.",75,2016
1395,5.0,7.7,"Unlike some of his films in which Lloyd plays an underdog until his final
self-assertion, here Lloyd plays a would-be Horatio Alger type who
nevertheless is fired from one job to another, yet who is ingenious in
handling every minor problem that arises, such as finding seats on the
subway while still failing at every job. Highlights: The taxi ride with a
terrified Babe Ruth; the old geezers defeating a bunch of hired toughs; a
dog who comes close to stealing the show; a climactic mad dash across New
York in a horse-drawn trolley; a tender not mawkish romance; and always
the
Lloyd charm and calculating innocence.",85,1928
1396,9.2,5.9,"Mika Kaurismaki's Queen Christina of Sweden (Malin Buska) is tall,
beautiful, and without a hump on one shoulder, but otherwise she's a
fair representation of the historic figure. In her restless spirit,
intellectual appetite, impatience with the patriarchy and her
lesbianism she's a much more accurate representation than Rouben
Mamoulian's (Garbo in Queen Christina, 1933). Of course Kaurismaki opts to revive the 17th Century Christina story
now because it's a sharp reflection of our times. I don't know how
Swedes or Finns will see their lives in this film, but much of it rings
clear for North America and Europe today. The film bristles with
pertinence, like the male advisor's ""Peace doesn't fill our coffers""
and her ""Austerity is sadistic.""Christina's advocacy of peace, culture, the arts, make her a model for
modern leadership. In her refusal to accept male authority, especially
not to allow any man to claim her as a field he can plow for his
pleasure, she is the prototypal feminist. Sadly, the contemporary also
limns through her ultimate defeat by the male authority and their
rejection of her same-sex passion as ""deviance."" Her male counsellors
conspire against her, drive off her beloved, and drive Christina into
madness, until she escapes. We're still hung up on the questions she poses to Descartes: what is
love, how do we deal with it, how can we free ourselves from it. We
still crave the freedom to define our own destiny and escape our
inherited structures and strictures. If we've moved beyond Descartes'
assumption that our emotions have a physical source, we continue to
build upon his confidence in empirical evidence and in the essential
use of reason. But another Cartesian statement propels the film: To find the truth we
must abandon everything we have learned or assumed and establish a new
understanding of our world. This is the triumph of discovery over
habit, reason over delusion, freedom over ""destiny."" This is how this
Christina constantly flies in the face of what she has been taught and
what is expected of her. Her escape is ironic. Her advisors having long insisted she marry to
produce a clear heir to the throne, she now proclaims one suitor her
son and bestows upon him her royal authority. With a quarter of the
treasury she departs to Rome, where she converts to Catholicism and
enjoys the life of secular culture and stimulation she has craved. As
one counsellor bitterly observes, having rejected all her male suitors
she settles into life under the authority of the Pope. The last shots,
however, play her as exulting in openness, freedom and the light the
Swedish court and ""thinkers"" denied her. She abandons her throne and
power to recreate herself in Rome. Now, here's the crowning irony. Mika and younger brother Aki Kaurismaki
are famous for acerbic contemporary stories about inarticulate, hard
drinking, ugly and lugubrious losers, steeped in 1950s rock and roll.
Nobody in a blind test would guess The Girl King is a Kaurismaki film.
But here the director does what his heroine does and what her
healthiest mentor, Descartes, prescribed. To find the truth, to see how
Queen Christina reflects upon our current reality, Kaurismaki discarded
his customary period, his familiar genres and his signature style, then
and bathos  to make something completely new. And true to our day as
it is to his subject's.",106,2015
1397,13.0,4.7,"I have no idea what other reviewers are complaining about, have they
not seen a SyFy movie before? Did they expect a new 'INDEPENDENCE DAY'
or what? This is a TV movie okay, you can't expect 100 million dollar
special effects in a TV movie by SyFy.So yes the effects are not that great BUT that's a big part of the
charm with these kind of movies, and it's most definitely one of SyFy's
better efforts, cheesy good fun.For Police Academy fans it's a extra special treat because the lead is
none other than Steve 'Mahoney' Guttenberg and not only that there are
smaller roles by 3 other Police Academy actors: Marion 'Hooks' Ramsey,
Leslie 'Callahan' Easterbrook and Michael 'Larvell Jones' Winslow.And there are also multiple Police Academy references which observant
fans will get and of course Michael Winslow gets to make a lot of funny
noises which is his trade.And co-starring with Steve as his wife is Nia Peeples who was 53 when
the movie was filmed but looks more stunning than most actresses half
her age.So yeah, if you like these sorts of 'so bad it's good' movies plus the
Police Academy films then I don't see how you could not enjoy this
movie if just a little.The rating I gave it might seem a little high, and perhaps it is BUT
really come on people when it comes to SyFy TV movies this is about as
good as it gets.",83,2015
